"","log2FC","P.Value","adj.P.Val","Expression"
"ENSG00000263567",-3.16821663287392,7.38147144817047e-09,1.28473361191341e-08,10.3745032533807
"ENSG00000092470",-3.36328337298776,7.74493031315126e-09,1.34334480948796e-08,9.65001408116177
"ENSG00000233005",-10.2430932066727,9.44327429245072e-09,1.63229105467447e-08,8.09587891228503
"ENSG00000262636",-2.1048325528334,1.19700929439286e-08,2.06197148999866e-08,8.41865811592857
"ENSG00000233805",-5.06418900008492,1.2190861246052e-08,2.09283385896387e-08,6.70901652598305
"ENSG00000258748",2.82655085553746,2.24978437418936e-08,3.84912088509267e-08,5.20538312282567
"ENSG00000226683",3.4309022954507,2.65311430105532e-08,4.52378472349432e-08,5.56770418358623
"ENSG00000185551",-4.40034792996094,3.59772026777407e-08,6.1136935631431e-08,5.56900872877451
"ENSG00000222658",2.06229593337369,4.45419674291997e-08,7.54363960164561e-08,10.9308247761739
"ENSG00000259435",-4.59384968736301,4.5892910540355e-08,7.74635369187871e-08,6.16845985004822
"ENSG00000273333",1.91017209015286,6.40650634580638e-08,1.07775006419418e-07,8.140071533156
"ENSG00000270387",-4.47031994744706,8.58190541322041e-08,1.43889947428329e-07,6.267369481088
"ENSG00000259460",-1.28248488607579,1.04061429206947e-07,1.73896674056791e-07,9.82630560298943
"ENSG00000275315",-2.61417793444514,1.11950060177012e-07,1.8645986844052e-07,8.3008520573084
"ENSG00000271624",-1.52638651527259,1.13199360929394e-07,1.87918411047806e-07,6.58276905035722
"ENSG00000226820",3.18324863065087,1.16043946595619e-07,1.92006924794724e-07,7.24643331507074
"ENSG00000156466",4.58759402352915,1.27153688572158e-07,2.09699361809165e-07,6.56414785989065
"ENSG00000144644",2.16421385161737,1.38257785128744e-07,2.27266882090713e-07,11.0578222772722
"ENSG00000237911",2.39724451760524,1.51217040933269e-07,2.47759516577962e-07,5.59213905449701
"ENSG00000274642",1.72131195938093,1.65853574035562e-07,2.70858271882752e-07,8.65599946646676
"ENSG00000211820",-2.7054588460902,1.75399935662789e-07,2.85521578117744e-07,9.77984414382013
"ENSG00000255005",1.61201493345661,1.99431513459857e-07,3.23593713775187e-07,7.3236033070832
"ENSG00000137872",-1.50571048797113,2.02666205892815e-07,3.27784892489022e-07,8.19272317478985
"ENSG00000256928",-2.32484409085186,2.20338729934965e-07,3.55225580632331e-07,6.54315539283899
"ENSG00000252091",-3.39629835190396,2.67392947167655e-07,4.29708154713517e-07,8.71552037084578
"ENSG00000248809",-3.35138282773822,2.89163287128752e-07,4.63213800718988e-07,6.94335957870104
"ENSG00000266729",2.60465535658665,2.94846427847595e-07,4.70818264150287e-07,9.04238485906171
"ENSG00000238019",-1.70861402089866,3.26600676123862e-07,5.19873861045261e-07,8.70296867553996
"ENSG00000201388",-1.81585771004892,3.53503073576148e-07,5.60921280784865e-07,6.35570585202304
"ENSG00000242136",2.80898424809367,3.92787874330842e-07,6.2129654335979e-07,9.5908003279168
"ENSG00000266228",-2.24850522977586,4.32552452787657e-07,6.82049792326619e-07,5.11175744494433
"ENSG00000227854",-2.03780339230813,5.14000963459907e-07,8.07945264438541e-07,6.13032970160898
"ENSG00000183643",-1.46547989386185,5.21391317024547e-07,8.17008823873356e-07,10.0761771557018
"ENSG00000266188",2.28309959195736,5.87077519263199e-07,9.1708072108506e-07,7.86085050590448
"ENSG00000265444",1.74192923948415,6.02472067994934e-07,9.38215016103566e-07,8.91193089569506
"ENSG00000253747",1.59357940465745,7.18404737318218e-07,1.11530118170081e-06,9.40726045394814
"ENSG00000184349",1.97370402455875,7.29983030262027e-07,1.12978912068246e-06,9.60327846534573
"ENSG00000235836",5.67643870900773,8.37448786929831e-07,1.29213723872916e-06,5.06270786933679
"ENSG00000281550",2.710334295487,9.09391443282049e-07,1.3988498347733e-06,7.44960597255909
"ENSG00000135447",0.921198593587281,9.75786571072224e-07,1.49640440624795e-06,9.77176081365657
"ENSG00000280707",2.0273357485495,1.20252236977406e-06,1.83850684497371e-06,7.11367315578367
"ENSG00000254529",-4.19808059267524,1.5884222741315e-06,2.42114061784285e-06,8.36545415582984
"ENSG00000172738",3.30686151694897,1.62511249190465e-06,2.46958182304544e-06,7.07900357000455
"ENSG00000211698",-2.15292946612,1.84103882076737e-06,2.78928471941562e-06,9.49281448642823
"ENSG00000266858",2.33291554320486,1.90521568119882e-06,2.87784831124025e-06,5.49465827433016
"ENSG00000222613",-3.99129162090648,2.85577120934882e-06,4.30075724042652e-06,4.51425804948473
"ENSG00000271113",-1.77958968333362,2.94568474833016e-06,4.42292366689574e-06,10.3656798526819
"ENSG00000253886",-1.80959307167221,2.97003185924337e-06,4.44620840833159e-06,9.2020900983686
"ENSG00000124209",2.29878436264849,3.1584998822184e-06,4.71431881529928e-06,8.14535482757003
"ENSG00000160193",1.03762477438794,3.4808497741217e-06,5.18008117273141e-06,10.022468373214
"ENSG00000258476",-4.43010704239481,3.77924662208996e-06,5.60755472245206e-06,6.23888890495864
"ENSG00000207231",-2.09862511460024,4.01702094427672e-06,5.94282804403291e-06,8.40818437748939
"ENSG00000202329",-1.35516023314535,4.34687627120058e-06,6.4119611859645e-06,8.88482658612686
"ENSG00000267275",-1.54852119756933,4.47433829247133e-06,6.58067883366398e-06,9.43805353154297
"ENSG00000265408",2.47859274894536,4.64042264217719e-06,6.80505127992748e-06,8.71601605555401
"ENSG00000165389",1.70984885353696,4.92455311819271e-06,7.20072737921783e-06,10.1622880399492
"ENSG00000282625",-3.43733069969353,8.23372538506245e-06,1.20045329527142e-05,3.87211003428738
"ENSG00000224896",-1.98046402787829,9.09560945616464e-06,1.32228079666209e-05,8.86829284720251
"ENSG00000230256",1.49868194731003,9.255836120282e-06,1.34169612925125e-05,7.40519133425716
"ENSG00000102290",-1.58402057480559,9.4596777144815e-06,1.36730399148971e-05,11.727783157794
"ENSG00000262141",-2.32029305488526,9.98231905305173e-06,1.4387124595086e-05,5.26348168731795
"ENSG00000249166",3.51027630281877,1.11621403827892e-05,1.60415903215513e-05,4.89807535080286
"ENSG00000238386",1.94711586172284,1.17108803519704e-05,1.67822587380089e-05,7.70678926724584
"ENSG00000228495",-2.07369850133614,1.19962648788811e-05,1.71423898695375e-05,7.99280014448973
"ENSG00000253621",-1.91703954463437,1.26898631771836e-05,1.80821563119641e-05,7.85490427281431
"ENSG00000251367",-2.47782109184706,1.39563107740952e-05,1.98305771733612e-05,7.95483298622651
"ENSG00000102195",-3.79247004223826,1.50752076192084e-05,2.13600829083432e-05,8.97956195899845
"ENSG00000144645",3.410975191458,1.94575932457497e-05,2.74920488837419e-05,5.29405065114273
"ENSG00000177565",2.23222078294786,2.12089063976767e-05,2.98825768012084e-05,8.44633948208667
"ENSG00000254944",-2.01692413921318,2.15001644788498e-05,3.02083316560376e-05,6.91514992232069
"ENSG00000260769",-1.29077891417723,2.19197373934714e-05,3.07120554565908e-05,7.02754742784718
"ENSG00000205485",-0.918838606045156,2.51098731775552e-05,3.50840728008618e-05,8.93673380154887
"ENSG00000213621",-2.41604399534242,2.65137953765282e-05,3.69430445274063e-05,6.09076291535208
"ENSG00000206639",2.26672699592049,2.66366015804809e-05,3.70116314778505e-05,8.13959047420374
"ENSG00000153779",1.61058546104444,2.72356038965163e-05,3.77396935535749e-05,8.99605706068962
"ENSG00000199797",-1.52987566559714,2.84206572482681e-05,3.92736005381287e-05,8.97780917890021
"ENSG00000196670",4.64242472187965,4.42469382160615e-05,6.09759175963807e-05,8.00564988631546
"ENSG00000168803",1.39655542507053,5.24326538591998e-05,7.20590844021243e-05,5.41159110411701
"ENSG00000241233",-2.54248854620233,7.40731813969359e-05,0.000101522643712967,6.16756559144403
"ENSG00000158246",-2.71004081953368,7.43980559344894e-05,0.000101690821019153,5.95516585662216
"ENSG00000237799",3.15161314818542,7.74381960349359e-05,0.000105474460488775,4.93077021673865
"ENSG00000239300",4.60975201414936,7.75855872382642e-05,0.000105474460488775,4.51805137041276
"ENSG00000249328",-1.47383607822329,8.52658045374849e-05,0.000115602964103382,5.42137027059751
"ENSG00000219757",3.10071734543725,0.000109940613814866,0.000148656260077628,4.70722179586713
"ENSG00000279419",-1.80846268916511,0.000112990021593152,0.000152369921880309,5.83517908029531
"ENSG00000230482",1.52936317166518,0.000122024391995427,0.000164113019181015,6.74273819641679
"ENSG00000152193",-2.99984893856299,0.000124092688458158,0.000166449659451876,5.54439776619162
"ENSG00000237534",-5.78799813025611,0.000127459354375275,0.000170510785241392,6.17992902844287
"ENSG00000229704",1.31946399118816,0.0001359035848625,0.0001813249421375,8.13955821412226
"ENSG00000235088",-1.42994642272168,0.00014110021486359,0.000187760338826417,8.68961161323596
"ENSG00000159069",1.07839529552538,0.000181037414307018,0.00024026865276103,8.98869495811207
"ENSG00000206871",1.59840793650933,0.000197524716495234,0.000261460348413429,9.94094155580921
"ENSG00000263914",6.33138165748313,0.000200510964044738,0.000264716574578749,5.71183122572436
"ENSG00000213170",2.07778505302562,0.00020383373354474,0.000268398869039278,6.78591639956453
"ENSG00000171488",1.95446416518632,0.000215079730170575,0.000282467635184854,7.18043375518963
"ENSG00000021762",1.771230382601,0.000229010659275102,0.000299980108373376,7.30223828759502
"ENSG00000242014",1.06484121959468,0.000243909817850636,0.00031866659319187,9.58047326082431
"ENSG00000013441",-1.77005954316518,0.000263992783789988,0.000344011321881772,5.50589713413784
"ENSG00000006638",1.11959490654813,0.000280355255214906,0.000364389388560976,11.0398572536986
"ENSG00000067836",2.51806683640026,0.000301319295611048,0.000390627849722571,7.85668704752459
"ENSG00000260477",3.50358896240963,0.000382746028097917,0.000494913244558489,1.14471385207481
"ENSG00000183347",-1.64012169852528,0.000400435845716981,0.000516459565117029,9.27078810390198
"ENSG00000244740",-1.58207116236573,0.000434324461225774,0.000558734537075612,9.76239727306538
"ENSG00000250164",-4.75203649740245,0.000555512639140985,0.000712813411958969,4.78375564338652
"ENSG00000257191",1.26941717122568,0.00060952154673415,0.000780125542003251,8.20838652270126
"ENSG00000264662",0.655219929017541,0.00066892265524931,0.000853979938046708,8.3472417727288
"ENSG00000274588",3.15138779956843,0.000680305758886295,0.000866313409417231,6.37799022346102
"ENSG00000151229",2.01382050876077,0.000753688844600643,0.000957337093015464,7.72071720910886
"ENSG00000105610",-1.15132357892249,0.000771160736723201,0.000977062595898665,7.29785445928599
"ENSG00000174370",-0.733780936924099,0.000901925611355748,0.00113987081033151,9.89037059605161
"ENSG00000172137",1.41315139049062,0.0010848443660164,0.00136761081730889,5.77680937412786
"ENSG00000168802",-1.00135646448132,0.0011961140999916,0.00150411348073944,9.00993391866169
"ENSG00000144847",0.905903211746628,0.00130530570643402,0.00163732860432996,10.2366522072126
"ENSG00000275524",1.80835185472091,0.00143042682625609,0.00178981267066371,9.56901499680263
"ENSG00000263465",1.01685539622486,0.00160332254437251,0.00200116932957661,8.79970784402431
"ENSG00000235522",1.10322204286049,0.00178428508138383,0.00222152325726749,9.58030437307915
"ENSG00000055813",-2.19053373856346,0.00181421470131402,0.00225320986360729,6.59108280160491
"ENSG00000251929",0.92821359523176,0.0018655346481534,0.00231124120202256,11.3481160294701
"ENSG00000124370",1.11777164537088,0.0024858832992308,0.00307223415113783,8.47485537324216
"ENSG00000258875",-0.918133521558694,0.00270321390220995,0.00333263870787158,7.99999643237766
"ENSG00000254090",-1.15976457294448,0.00290436121064985,0.00357186721016351,7.75189265643034
"ENSG00000170340",3.58451241676138,0.00292948117102712,0.0035939732415284,5.00649147077639
"ENSG00000224855",-1.64998490918943,0.00343420909053452,0.00420293715946196,5.36681037954601
"ENSG00000232579",1.39059706200349,0.00360515254417984,0.00440143623719044,8.72096965999055
"ENSG00000239247",-1.97436065939953,0.00410970225905431,0.00500527902252861,4.26658517259918
"ENSG00000183035",0.925447611291819,0.0042407089073812,0.00515235888988585,9.26285952134485
"ENSG00000241794",1.50942701028272,0.00434908679162626,0.0052713027859952,7.63126295468287
"ENSG00000175866",0.819081184234335,0.00460306188878672,0.00556572146648971,7.4103149391897
"ENSG00000274468",3.90982310914267,0.00485710961690633,0.00585881567698773,2.80150064784735
"ENSG00000224584",-1.99468145880081,0.00542119813567716,0.00652359488575505,4.21115584376791
"ENSG00000243664",-0.487426693824279,0.00610635928343672,0.0073305458700923,8.1296583117589
"ENSG00000087269",0.776077676082449,0.0067180321608388,0.00804564327833789,10.8062793951669
"ENSG00000236796",0.881914674896947,0.00678874291001583,0.00811101587586215,9.16237373936812
"ENSG00000261687",2.36322705906564,0.00720334732879528,0.00858598034688158,6.05816301874528
"ENSG00000101898",0.706260569389666,0.00736274167584165,0.00875522237103629,9.769295164219
"ENSG00000254268",1.67161648664258,0.00739596204005667,0.00877398326921817,8.1702568877149
"ENSG00000124256",-0.52655849810675,0.00790164309127122,0.00935182699978688,9.86967185963009
"ENSG00000119969",0.505351579877864,0.0080340022266607,0.0094861575587097,10.866908569597
"ENSG00000106211",-1.12587255417275,0.00831614958672149,0.00979630735859698,7.67203741447482
"ENSG00000272543",-1.16918651070579,0.00896427337781069,0.0105351156753243,6.93767130873855
"ENSG00000179381",-1.96991145544144,0.00933658374470626,0.0109470900316719,5.06422069374944
"ENSG00000126010",1.95703818863289,0.00937320213616272,0.0109644666848601,8.18036925355966
"ENSG00000230112",0.656093600048193,0.00971699430720602,0.0113402508968089,9.94094218555035
"ENSG00000260772",-1.18332864424493,0.0104153871627376,0.0121271753306875,7.46041057417375
"ENSG00000263370",1.1936063961279,0.0134139556830582,0.0155824935532985,10.4082870108535
"ENSG00000150782",-2.08311493853963,0.0176160543903998,0.0204167634985509,6.65903146166121
"ENSG00000231103",-1.38112410133945,0.0187604961679185,0.0216931714309495,4.81069093298903
"ENSG00000189068",0.754392843773759,0.028766698834797,0.0331872695273002,6.48989954339659
"ENSG00000252743",1.36144302565501,0.028973075503004,0.0333488718032289,5.90897080036124
"ENSG00000234424",1.5370523696167,0.0317437274158631,0.036454554543788,6.15045663878237
"ENSG00000159860",-1.01147214614,0.0329043251396456,0.0377013110369971,5.49978309381039
"ENSG00000281941",-1.47967234814624,0.0353214517281803,0.0403788414074424,6.95260687794683
"ENSG00000067066",2.60413677983521,0.0536803591799686,0.061227257749488,5.3793444183995
"ENSG00000274202",0.677853682712527,0.0586430393133789,0.0667363094448633,9.69853706102219
"ENSG00000236101",1.31016108052952,0.0595546662122267,0.0676207609588037,6.24460832956966
"ENSG00000235908",0.743595236134123,0.0603454419635327,0.0683643182604886,7.48494446817139
"ENSG00000188060",-0.981262311468252,0.0630756943251553,0.0712967960574227,5.23231963928389
"ENSG00000247796",-0.859409857744406,0.0644737778351074,0.0727137001144821,8.49586094571258
"ENSG00000100365",-0.430173217670546,0.0658076336173366,0.0740519904016114,11.2260012514901
"ENSG00000278446",2.07920354499277,0.0699338676761531,0.0785194987524666,4.75480418847262
"ENSG00000152591",0.444192392923011,0.0722240923274759,0.0809102860595108,10.0315304665916
"ENSG00000184517",-0.633707678579427,0.0744992857546644,0.0832736460768805,7.38945057996069
"ENSG00000282995",-0.712551746094952,0.0827650214852495,0.0923077734081607,7.7113337933251
"ENSG00000273407",-0.654927266304863,0.0887897091889721,0.098808017084188,9.38519232510567
"ENSG00000075213",0.615549057342568,0.0903604300756442,0.100333987479137,7.52284809550001
"ENSG00000214681",-0.49873477446427,0.098588772075329,0.109229410471124,7.77256126965305
"ENSG00000132002",0.461522639827162,0.099822425556872,0.110353142978256,8.64351464464214
"ENSG00000115808",-0.486385785552533,0.102125926118146,0.112652063239972,7.35883971892066
"ENSG00000167283",0.299778677128431,0.115237523501029,0.126836924116012,8.5023252565816
"ENSG00000229717",-0.491219727793172,0.117806846803543,0.129381755332275,8.05708496787875
"ENSG00000282907",-0.90622727891665,0.128758543318586,0.141101410216228,6.76008600612866
"ENSG00000283045",1.27309663348591,0.144391797744426,0.157889291881405,8.863978237163
"ENSG00000249944",0.611795650901292,0.145494869058346,0.158750366890126,6.35890346129337
"ENSG00000161265",-0.3743053704817,0.178740940523887,0.194603231782501,12.8890587684448
"ENSG00000170049",0.733754702923157,0.179918227101185,0.195461918427421,4.53855693710231
"ENSG00000115661",-0.865269754577741,0.181107280080729,0.196329659225446,5.51959912577777
"ENSG00000231071",0.599306740286231,0.199737297142862,0.216059914973892,10.2814774655068
"ENSG00000267598",0.435479565442376,0.206738006752786,0.223152827031441,5.9033581063535
"ENSG00000216098",0.793481661558552,0.254792960452851,0.2744343878111,5.05038352860842
"ENSG00000254646",0.486641505311008,0.307772021574908,0.330789159940553,5.33790033040593
"ENSG00000272777",-0.481525451153295,0.312460412097279,0.335112126407103,8.30813276461715
"ENSG00000228620",-1.27698571316231,0.315954746782775,0.338138803471779,6.78158547884092
"ENSG00000206781",0.347216672746166,0.330001556355211,0.352422044260448,7.25669705163945
"ENSG00000211859",-0.779331175433382,0.342906456969894,0.365427855626815,8.23969351484458
"ENSG00000000061",0.52353787974759,0.403979931223391,0.429602337009229,5.0963299570298
"ENSG00000259031",-0.156745679215092,0.425259309626242,0.450518621379375,10.5665596555251
"ENSG00000276521",-0.273633413808133,0.425440050010345,0.450518621379375,6.83230385203728
"ENSG00000260494",-0.408075630361242,0.450901698934841,0.476478055807195,7.131370492562
"ENSG00000238443",-0.529042302845133,0.48978672620098,0.516483696601872,5.92916228140537
"ENSG00000233012",0.535857203831622,0.501046775079802,0.527252150345482,6.86578098930026
"ENSG00000214285",0.197639669889385,0.523616348358542,0.549851823015337,10.0481951595531
"ENSG00000271614",0.194023288131255,0.528562726626808,0.553337060803273,10.0693940462529
"ENSG00000266973",-1.02690903686218,0.529135439853627,0.553337060803273,7.03853385473725
"ENSG00000198483",0.749042679477589,0.543469792310806,0.567147936789078,7.17668884562793
"ENSG00000279360",0.362585801429564,0.571604776121507,0.595273710950555,3.2710650947504
"ENSG00000225662",0.278407868190675,0.587049860974817,0.610095206756886,6.8069160459561
"ENSG00000242182",-0.287607812982415,0.618053595470041,0.640991667054497,8.15534056773899
"ENSG00000126353",-0.604088778969116,0.635514717948499,0.657744656642171,6.64078231672379
"ENSG00000204658",-0.357235450355871,0.64385892524531,0.665012401228729,6.549712209035
"ENSG00000242252",-0.24992722333338,0.689960736199373,0.711168545713698,6.51391158787899
"ENSG00000169248",-0.130284510669109,0.720176062827507,0.740794600413571,7.73401461617236
"ENSG00000222094",-0.317768589078704,0.723342963876584,0.742533695571269,5.4392872804622
"ENSG00000178719",0.341364766153346,0.738729033889413,0.756783511296079,8.55794927989905
"ENSG00000197540",0.163085379301416,0.743765023790665,0.759884211299296,9.80028333827676
"ENSG00000198355",0.0896146093860537,0.744777169325155,0.759884211299296,7.75426309395678
"ENSG00000237546",-0.319341362258404,0.773964074878041,0.788064634946669,4.26439629164302
"ENSG00000254539",0.0694133262962779,0.800354513176986,0.81328953561217,10.0931659242039
"ENSG00000094914",-0.0444732050724284,0.82289804518928,0.834511525665742,7.76510354468483
"ENSG00000278502",-0.175849327178022,0.826030167868804,0.836002363054343,5.45270240844764
"ENSG00000013392",-0.046297850821448,0.83632613330131,0.844722982029234,9.45505084994678
"ENSG00000252606",-0.104217333708886,0.846930451498265,0.853719473153562,8.32615695973088
"ENSG00000214107",0.0523021315835841,0.871011901308612,0.876237972716464,8.39753711318982
"ENSG00000184260",-0.0190923774162393,0.962197323794355,0.965477283120628,7.60344377427532
"ENSG00000000064",0.0234881769779709,0.963557845182019,0.965477283120628,-2.80372733888681
"ENSG00000000065",0.0199382850626124,0.969408772474492,0.969408772474492,-4.38868983960796
