"","log2FC","P.Value","adj.P.Val","Expression"
"ENSG00000129116",-2.11311513141821,5.14310723365027e-08,8.95149805718369e-08,9.56322955806079
"ENSG00000172809",-2.27243389453892,6.36074867411403e-08,1.10326089071702e-07,8.60446781218722
"ENSG00000242252",-3.54786942306573,7.38197245490452e-08,1.27599042777216e-07,6.51391158787899
"ENSG00000203808",2.66661655994841,8.01957885072888e-08,1.38145484997145e-07,10.7447918089659
"ENSG00000212450",-1.2701496120528,8.83376851065243e-08,1.5165138432963e-07,8.05135071854485
"ENSG00000230112",-1.4361642235279,9.10552111148532e-08,1.55784936023031e-07,9.94094218555035
"ENSG00000214702",1.65844539806924,9.29105363750239e-08,1.58420338293685e-07,6.59448792075835
"ENSG00000174370",1.4853125861875,1.15909055438129e-07,1.96967077315469e-07,9.89037059605161
"ENSG00000274642",1.79065210219563,1.38633203280404e-07,2.34789566498462e-07,8.65599946646676
"ENSG00000067066",-5.51473990792455,1.58658756612416e-07,2.6780320327532e-07,5.3793444183995
"ENSG00000227940",-4.22526278086531,1.84691818067607e-07,3.10702289257546e-07,7.20979686617233
"ENSG00000262141",5.74603722895884,1.997298139191e-07,3.34880321337691e-07,5.26348168731795
"ENSG00000228620",-6.15185246256081,2.31164856635131e-07,3.86298747134455e-07,6.78158547884092
"ENSG00000236101",-3.06853938475515,2.43479962233115e-07,4.05531195375022e-07,6.24460832956966
"ENSG00000278724",1.67330376770605,2.46212441707257e-07,4.08728904880365e-07,8.43065407787131
"ENSG00000166192",2.93878837637994,2.50564024809231e-07,4.14584554207379e-07,5.15788855793963
"ENSG00000258675",3.02901986018253,2.66423915981599e-07,4.39381081110636e-07,7.56481021148508
"ENSG00000278502",-4.10459528534431,2.72874304649875e-07,4.48548285094402e-07,5.45270240844764
"ENSG00000170049",4.78423667658903,2.89843868675133e-07,4.74890768545902e-07,4.53855693710231
"ENSG00000219757",-2.83538057870655,2.9395125156916e-07,4.80056751750933e-07,4.70722179586713
"ENSG00000159860",5.95468547201416,3.18965458705841e-07,5.19222089737988e-07,5.49978309381039
"ENSG00000207264",-1.83288391198382,3.38376216643195e-07,5.49042699908152e-07,8.43755061908321
"ENSG00000076944",-1.44071023849483,4.32916318690405e-07,7.00182984891555e-07,8.44812627785093
"ENSG00000214285",-1.76733879160738,4.51431404418288e-07,7.27788450071792e-07,10.0481951595531
"ENSG00000173068",-5.67154922912334,4.9521394943696e-07,7.95823056123933e-07,5.30620425757451
"ENSG00000166002",-0.789260273051324,5.84696457592665e-07,9.36631586525829e-07,10.3608436227934
"ENSG00000167414",-3.03167476847388,6.2942160140149e-07,1.00507639842841e-06,8.8554626632979
"ENSG00000126353",-5.77548955222915,7.04342662263717e-07,1.1211530351856e-06,6.64078231672379
"ENSG00000115607",3.54451785388037,1.01057369394667e-06,1.60352860585229e-06,6.14825234907473
"ENSG00000257191",-1.7071939521818,1.03090629482429e-06,1.63064737829125e-06,8.20838652270126
"ENSG00000254115",-1.54392495305505,1.10204847624948e-06,1.73771280110811e-06,9.10539328212494
"ENSG00000232579",3.46769535080601,1.28629817600399e-06,2.02189994540627e-06,8.72096965999055
"ENSG00000271113",2.37622195103401,1.32124303748228e-06,2.07035902758126e-06,10.3656798526819
"ENSG00000242407",2.9502163188913,1.40234744366545e-06,2.19062349119168e-06,8.48628354026292
"ENSG00000144645",4.48051013527399,1.4119373295036e-06,2.19877546978425e-06,5.29405065114273
"ENSG00000183035",2.07774623240126,1.55630444844031e-06,2.41611462211566e-06,9.26285952134485
"ENSG00000214681",2.30013593979982,1.70121383198291e-06,2.63295556149971e-06,7.77256126965305
"ENSG00000233012",-3.40346099713566,1.77630488648675e-06,2.73586747910927e-06,6.86578098930026
"ENSG00000281550",2.6109077231466,1.77858581643883e-06,2.73586747910927e-06,7.44960597255909
"ENSG00000183643",-1.37255366929733,1.82007219808639e-06,2.79114730377272e-06,10.0761771557018
"ENSG00000182965",-2.02234662054192,2.48336110646941e-06,3.79674965517967e-06,8.79038415322279
"ENSG00000075624",2.64757824085563,2.83808937949305e-06,4.32593623601516e-06,7.73853389818125
"ENSG00000253747",1.45952747005079,3.34529303616156e-06,5.08363261990715e-06,9.40726045394814
"ENSG00000279697",-2.13061087771243,3.51242596616215e-06,5.32153693066133e-06,9.23444513374119
"ENSG00000213621",4.25961827354534,4.30359797709612e-06,6.50062997741547e-06,6.09076291535208
"ENSG00000237534",-7.06921047638757,5.05568614895125e-06,7.61380279318108e-06,6.17992902844287
"ENSG00000230629",-4.16585322746119,5.34196142613227e-06,8.02091521595382e-06,8.34055213828398
"ENSG00000231103",4.37415385155228,5.38904501761478e-06,8.06752870196498e-06,4.81069093298903
"ENSG00000169575",-3.54626291370229,5.45156457272214e-06,8.13690498539833e-06,6.10317871551946
"ENSG00000198099",-1.35019398062436,6.44532567218447e-06,9.5917124648189e-06,5.7567409957781
"ENSG00000159069",-1.21963204737992,7.41280143275987e-06,1.09989354592278e-05,8.98869495811207
"ENSG00000172137",2.26919939026591,8.00555149400031e-06,1.18435070631828e-05,5.77680937412786
"ENSG00000138767",-5.82635777689155,8.34134733388294e-06,1.23040988532056e-05,5.16737584640011
"ENSG00000249031",1.52784149574656,9.22796485850349e-06,1.35721237538809e-05,7.55863073232482
"ENSG00000260772",-2.14409919723402,9.28837701933922e-06,1.36211476406053e-05,7.46041057417375
"ENSG00000170340",-3.50378383306761,9.99946056358515e-06,1.4621304254312e-05,5.00649147077639
"ENSG00000260370",1.10732928336564,1.02297670762251e-05,1.49147038821485e-05,7.55052146533609
"ENSG00000171302",-4.58224685505906,1.11448724265788e-05,1.62019388166737e-05,4.40515418337818
"ENSG00000248490",-1.72314196237682,1.26317935217117e-05,1.82865102445636e-05,6.77159914294322
"ENSG00000237799",3.80545872567362,1.26515021175112e-05,1.82865102445636e-05,4.93077021673865
"ENSG00000206639",2.47083958403442,1.29991436236076e-05,1.87351554231364e-05,8.13959047420374
"ENSG00000262636",2.04281607311977,1.40294443356149e-05,2.01623157166122e-05,8.41865811592857
"ENSG00000236796",1.61327840759667,2.26468863909866e-05,3.24540850560292e-05,9.16237373936812
"ENSG00000259435",-3.34784014424125,2.63561248834142e-05,3.76623034555606e-05,6.16845985004822
"ENSG00000165389",-1.30870212587494,2.87432652889486e-05,4.09571173947341e-05,10.1622880399492
"ENSG00000117877",-1.52756811943086,3.13651324656844e-05,4.45668407633878e-05,5.5824870360492
"ENSG00000198700",0.994040080920717,3.42826084242174e-05,4.85750761616376e-05,9.63281162368289
"ENSG00000186166",-0.936565748364085,4.01593539163677e-05,5.67420084829578e-05,9.67322806799055
"ENSG00000151229",-1.78003447496769,4.76788993728886e-05,6.71778330099802e-05,7.72071720910886
"ENSG00000283398",-3.26132669453641,5.67438301158971e-05,7.9726666336023e-05,6.36862165084137
"ENSG00000239247",-2.83703916892276,5.78696564712434e-05,8.10819977856141e-05,4.26658517259918
"ENSG00000249328",2.08437809297714,6.80850189709157e-05,9.5129901506585e-05,5.42137027059751
"ENSG00000254193",1.32346455684839,7.00366014959492e-05,9.7585624799065e-05,6.31333272807906
"ENSG00000261687",-2.65918325859365,7.02325268818638e-05,9.75882901148549e-05,6.05816301874528
"ENSG00000258748",1.55821130707717,7.3921226998384e-05,0.000102430791129992,5.20538312282567
"ENSG00000267275",1.62370354212403,8.20265840587004e-05,0.000113349922476721,9.43805353154297
"ENSG00000252126",0.820682035308261,9.22573433455386e-05,0.000127138201925496,9.5051034313521
"ENSG00000158246",4.03910712692827,0.000107001838904268,0.000146950091617053,5.95516585662216
"ENSG00000106211",-1.69191129201459,0.000107218058893556,0.000146950091617053,7.67203741447482
"ENSG00000270722",1.12462464667113,0.000110960759021726,0.000151666472249805,8.55974067324011
"ENSG00000213619",2.18597454354243,0.000113531693290662,0.000154760004675346,7.30430829796412
"ENSG00000257281",0.763754021510584,0.000121850988086248,0.000165651478398331,8.55683021964433
"ENSG00000115808",1.55902274138686,0.000135037251099734,0.000183082849873763,7.35883971892066
"ENSG00000075213",-1.25219459781167,0.000162632877634343,0.000219904132930307,7.52284809550001
"ENSG00000226928",4.96761869049122,0.000184687590028815,0.000249055918993282,6.10641767539235
"ENSG00000266321",1.82790489496818,0.000225175154209644,0.000302842520233826,7.1077271379439
"ENSG00000180745",2.75070853204554,0.000233550860004544,0.000313269553552761,6.19340709877452
"ENSG00000279778",-3.26561436401257,0.000310209544887109,0.000414987768825043,6.7656674068938
"ENSG00000279360",2.95300668730907,0.000317407488382732,0.000423490627736112,3.2710650947504
"ENSG00000276521",1.67291360313412,0.000344772194210135,0.000458784163194969,6.83230385203728
"ENSG00000185404",1.14493991747906,0.000371034117311635,0.000492427865455811,9.78534453771662
"ENSG00000207231",-1.53916881910167,0.00039820234040305,0.000527094150586143,8.40818437748939
"ENSG00000204540",2.81297675599082,0.00047509436128297,0.000627224314239722,7.0736814810658
"ENSG00000216098",-2.13744143228406,0.000478536025237256,0.000630114190299319,5.05038352860842
"ENSG00000215374",-1.42082369441261,0.000506668229824701,0.000665415455879437,8.20068523189866
"ENSG00000274588",3.2300909788523,0.000560409651206298,0.000734078267074916,6.37799022346102
"ENSG00000279419",2.004593292818,0.000626297827270113,0.000817043725923898,5.83517908029531
"ENSG00000121067",-1.18817288817312,0.000626995781722912,0.000817043725923898,8.56739625305592
"ENSG00000153779",1.17639432023566,0.000794774205715948,0.00103300109941892,8.99605706068962
"ENSG00000224584",3.18371825256923,0.000844124740581129,0.00109431635183584,4.21115584376791
"ENSG00000251106",0.959977270580764,0.000920532311482315,0.00119030270610695,7.26469445141681
"ENSG00000233005",-5.59599137703144,0.000956827855474156,0.0012340625930859,8.09587891228503
"ENSG00000184260",-1.26163772841273,0.00111717685361226,0.00143718659173137,7.60344377427532
"ENSG00000143942",-2.28643071603024,0.00124422484888236,0.0015965436198669,7.81623313263298
"ENSG00000199603",-1.20167884372407,0.00125491271296596,0.00160616054611165,6.23599809652253
"ENSG00000270387",-2.62521948691564,0.00137947976618465,0.00176111249337787,6.267369481088
"ENSG00000230716",0.765570486030118,0.00146204842426934,0.00186179837318349,9.64515291930773
"ENSG00000206871",-1.17684391527967,0.00150006547881687,0.0019053862016285,9.94094155580921
"ENSG00000100129",1.79862563507342,0.00165269769043569,0.00209397213674849,7.09317020304067
"ENSG00000207056",-2.20602590572621,0.00186546681649633,0.00235761258466748,6.31802001018272
"ENSG00000175946",-0.758663884927561,0.00224596354009885,0.00283137759566347,10.8161747501167
"ENSG00000150782",-2.6574001808348,0.00239341799083936,0.00300972312348049,6.65903146166121
"ENSG00000197540",1.89576015433106,0.00241388860379739,0.00302789518132191,9.80028333827676
"ENSG00000266188",1.05388949919553,0.00273087431509425,0.00341698950371246,7.86085050590448
"ENSG00000013392",0.732084509605397,0.00332944093048235,0.00415560493308343,9.45505084994678
"ENSG00000101898",0.770741581691855,0.00390881176759855,0.00486666415619325,9.769295164219
"ENSG00000183347",1.73052774752569,0.00434757793791448,0.00539958445128638,9.27078810390198
"ENSG00000213170",1.36940074972544,0.00508578506385202,0.00630086179092996,6.78591639956453
"ENSG00000263567",1.52307762784037,0.00557135811333036,0.00688548680836651,10.3745032533807
"ENSG00000282625",-2.11844511674287,0.00586370688974967,0.00722903079790217,3.87211003428738
"ENSG00000106258",0.97576063437735,0.00589878705283753,0.00725449850263393,9.74661032393577
"ENSG00000184517",-0.965550122165221,0.00698366037372489,0.00856775894630151,7.38945057996069
"ENSG00000221065",-0.850013333850075,0.00717072996268558,0.00877585686430863,8.09643871830417
"ENSG00000226683",-0.827018799518466,0.00960297409312487,0.011724019341849,5.56770418358623
"ENSG00000155087",0.917479673423746,0.0117357261434714,0.0142931483054869,5.55442806454849
"ENSG00000261153",1.28437428236277,0.0117657144076673,0.0142950588093156,8.71840241042715
"ENSG00000279366",0.635343706159292,0.0125742495100185,0.0152405963940706,9.64106908093198
"ENSG00000280709",2.33620329353924,0.0128048441546612,0.0154827803120062,5.53201845140825
"ENSG00000102290",0.895506896285761,0.0131658045874405,0.0158810544543947,11.727783157794
"ENSG00000278492",1.25719032588491,0.0133048697392626,0.0160104054517921,7.34885248763817
"ENSG00000222613",-2.08486818921579,0.0137201476789401,0.0164707262112336,4.51425804948473
"ENSG00000229717",0.919481163313149,0.0140213665354374,0.0167922556364881,8.05708496787875
"ENSG00000263426",1.05519583557071,0.015672973602429,0.0187256667981516,7.25553476546065
"ENSG00000272777",-1.12532342580275,0.0170907867123769,0.0203712457732834,8.30813276461715
"ENSG00000225662",1.37736599973374,0.0188253938693164,0.0223857520479105,6.8069160459561
"ENSG00000274202",-0.799175846559963,0.0201273160099692,0.0238774527193738,9.69853706102219
"ENSG00000249944",1.0494526235856,0.0209218166167895,0.0247615853135179,6.35890346129337
"ENSG00000272543",1.26589682681194,0.0233276245330707,0.0275441200472642,6.93767130873855
"ENSG00000156671",1.01335042904702,0.0234079262830135,0.027574208244393,6.49525266875531
"ENSG00000227586",0.970470821731276,0.0235500516042241,0.027676812983469,6.94915435808936
"ENSG00000249662",0.631627851815381,0.0306593226773955,0.0359478771718646,8.95584504122556
"ENSG00000152193",-1.67562709645022,0.0320689839120701,0.0375132532738866,5.54439776619162
"ENSG00000230680",0.393194775950844,0.0324311076437634,0.0378488332826288,8.57368945449113
"ENSG00000251929",0.605696889356103,0.0342630936432384,0.039894296533678,11.3481160294701
"ENSG00000266228",0.960066139729086,0.0356870130035886,0.0414562760757623,5.11175744494433
"ENSG00000260494",-1.10251739634749,0.0386610741421196,0.0448076504458206,7.131370492562
"ENSG00000271723",-0.909924299982475,0.0394473036503588,0.0456137787037482,9.23052225463651
"ENSG00000248229",-1.45113633665948,0.0410453617903522,0.047352791239787,9.85555703238592
"ENSG00000227854",0.860705206434695,0.0491450287189183,0.0565673900357343,6.13032970160898
"ENSG00000226820",0.773841672636017,0.0493346021825091,0.0566559472552559,7.24643331507074
"ENSG00000156466",1.00788034052574,0.051361803920158,0.0588496295486093,6.56414785989065
"ENSG00000104313",0.636916811095164,0.0533221286753619,0.060956888008425,8.97964262565169
"ENSG00000274272",-1.49039374532271,0.0544370239061536,0.0620903016435266,7.07713158171163
"ENSG00000279928",-1.750899451938,0.0575167918058785,0.0654546295890427,4.31128043870513
"ENSG00000235612",-0.511911515323471,0.0590090950126258,0.0670012974974058,7.28242133636162
"ENSG00000267890",-1.4556846998128,0.0591725534317604,0.0670355729193142,6.14420368628346
"ENSG00000160193",0.351205854104036,0.0612899256906225,0.0692782755559172,10.022468373214
"ENSG00000249519",0.391104139816434,0.065081745721816,0.0733993679329001,8.42780616455855
"ENSG00000279526",0.92014844320193,0.085024266362787,0.095676076018975,7.46008860105781
"ENSG00000067836",-0.86968713649906,0.090185753375607,0.101257665062344,7.85668704752459
"ENSG00000178726",1.47153267772281,0.0945052856300063,0.105871177442969,6.45599216580698
"ENSG00000201388",0.583649018183253,0.0972127906681231,0.108662297124591,6.35570585202304
"ENSG00000242136",-0.492595082129222,0.131869196210955,0.14707362681621,9.5908003279168
"ENSG00000244003",-0.878460098852975,0.140843653138387,0.156735304266833,7.78311796336347
"ENSG00000255356",-1.39801173828889,0.142708998597281,0.158460543696318,6.09719440071449
"ENSG00000119514",0.522102478649307,0.144265606753522,0.159836123781985,9.07812806195023
"ENSG00000235598",0.403464461180342,0.146466075298348,0.161917441483668,7.84774322940257
"ENSG00000170011",-0.272400233636615,0.148889250951006,0.164235292167448,8.59852952807219
"ENSG00000222783",-0.893817344791013,0.154504663343394,0.170056555058484,6.25836159550454
"ENSG00000255005",0.322973915734279,0.161367583641198,0.177222477230398,7.3236033070832
"ENSG00000263914",-1.07244694886938,0.16803174091078,0.184139358775866,5.71183122572436
"ENSG00000222658",-0.352334559325401,0.179723145725251,0.196523352825655,10.9308247761739
"ENSG00000213397",-0.665194395717529,0.18072157796894,0.197186450582162,8.0539217993533
"ENSG00000162723",0.981705598697072,0.18886430443484,0.205624989460443,5.91078080851557
"ENSG00000253621",-0.558250416157932,0.189789446795706,0.206185943279136,7.85490427281431
"ENSG00000246130",-0.38134776485844,0.197341623160009,0.213928526830786,9.55500332428355
"ENSG00000241233",0.958518988667242,0.210872783910883,0.228105398510052,6.16756559144403
"ENSG00000247092",0.369452087530554,0.219590355786872,0.237025641546773,4.07509264772241
"ENSG00000185177",-0.31114615707992,0.242656812102087,0.26136269055107,9.48995064994473
"ENSG00000213965",-1.08589307271924,0.24570451766655,0.264079855526228,6.45061326142035
"ENSG00000264482",0.937172764015748,0.252384560859364,0.270667858045615,7.96829145157059
"ENSG00000226194",-0.233733341481845,0.252910324615187,0.270667858045615,6.11317618343793
"ENSG00000230870",-0.321874118398664,0.260172397434472,0.277848653735752,9.42864391116071
"ENSG00000169484",0.704418304875799,0.281792325817261,0.300299872640005,6.6885412166682
"ENSG00000006638",-0.27614685436042,0.29622238455048,0.31501027363402,11.0398572536986
"ENSG00000231480",-0.788263013584462,0.304655590850662,0.323294856957559,5.33808805632299
"ENSG00000242014",-0.251182048038501,0.314819762365097,0.333377558883461,9.58047326082431
"ENSG00000178719",-0.918241137130836,0.324280573214078,0.342674639341767,8.55794927989905
"ENSG00000124370",-0.28885205920754,0.338234232376492,0.356670479843555,8.47485537324216
"ENSG00000258875",-0.284669853764578,0.342313708009941,0.36021714462134,7.99999643237766
"ENSG00000264971",0.504584592916459,0.404936292849625,0.425225376416204,10.14651593362
"ENSG00000264491",0.476463918887779,0.427727912198171,0.448223207991,8.11921013059905
"ENSG00000277282",0.750443926252922,0.462750614972609,0.483915923765535,7.47875833019151
"ENSG00000281941",0.562914551228093,0.4899366164138,0.511282402606103,6.95260687794683
"ENSG00000283599",0.173782691413734,0.511139210750905,0.532304395461087,7.27766548771051
"ENSG00000274468",-0.625024209027867,0.53017008014164,0.550982541965382,2.80150064784735
"ENSG00000235613",-0.269371649224499,0.603983083812191,0.626398950840272,7.05553189122832
"ENSG00000231276",-0.516916902222315,0.60917914231266,0.63048787774335,6.48840854660857
"ENSG00000040341",0.414329096824922,0.617116928786883,0.637391817617663,5.32163427266838
"ENSG00000270170",0.178277478200259,0.633800053413128,0.653281612431974,7.410244338131
"ENSG00000280707",0.114257681407534,0.68503336620605,0.704645773418494,7.11367315578367
"ENSG00000132002",0.106847288029273,0.693621304717681,0.712023502597946,8.64351464464214
"ENSG00000250164",0.569746497983522,0.724607552245076,0.74231690179078,4.78375564338652
"ENSG00000274762",-0.095106549297217,0.730737178690104,0.747074798538866,7.70876609763478
"ENSG00000176720",-0.287588968801092,0.783375349192146,0.7992653157072,7.18197750820651
"ENSG00000273407",0.105819249895434,0.78567939815595,0.799993395288345,9.38519232510567
"ENSG00000237546",-0.276988466261862,0.804835346943584,0.817842786894188,4.26439629164302
"ENSG00000000061",-0.126335953289285,0.83286175616618,0.844615853531428,5.0963299570298
"ENSG00000231767",-0.0340652870297085,0.855831379432619,0.86616334779599,10.5927001868547
"ENSG00000021762",0.0482738574875903,0.893157180201999,0.902124621770292,7.30223828759502
"ENSG00000231071",-0.0562635632013215,0.900662983758654,0.907882727115436,10.2814774655068
"ENSG00000260477",0.0836925711505452,0.911000998701387,0.916467004693596,1.14471385207481
"ENSG00000000064",-0.0518413523604209,0.919858928892099,0.922070431451549,-2.80372733888681
"ENSG00000000065",-0.0520640242878203,0.920237289440711,0.922070431451549,-4.38868983960796
"ENSG00000263465",0.026417776322889,0.926712882121563,0.926712882121563,8.79970784402431
